fat_g,fiber_g,calories,food_id,potassium_mg,sodium_mg,source,name,carbs_g,cholesterol_mg,sugar_g,protein_g,category,cuisine,sat_fat_g,low_gi,low_sodium,diabetic_friendly,heart_healthy,vegetarian,vegan,meal_type
0.0,0.9,13.0,1857,192.0,330.0,USDA,MUSHROOMS PIECES & STEMS,1.74,0.0,0.87,1.74,Other,American,0.0,0,0,0,0,1,1,lunch
0.8,1.6,56.0,1858,112.0,240.0,USDA,WHOLE KERNEL CORN,10.4,0.0,4.8,1.6,Other,American,0.0,0,0,0,0,1,1,lunch
0.8,1.6,56.0,1859,112.0,240.0,USDA,"RED & GREEN PEPPERS SWEET CORN & PEPPERS, RED & GREEN PEPPERS",10.4,0.0,4.8,1.6,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,3.2,64.0,1860,152.0,304.0,USDA,SWEET PEAS,12.8,0.0,3.2,3.2,Other,American,0.0,1,0,1,0,1,1,lunch
1.79,1.8,375.0,1861,0.0,0.0,USDA,TRAINS PLANES & AUTOMOBILES PASTA,75.0,0.0,3.57,12.5,Other,American,0.0,0,1,0,0,1,1,dinner
1.79,5.4,357.0,1862,0.0,0.0,USDA,"ENRICHED MACARONI PRODUCT, PASTINA",75.0,0.0,1.79,12.5,Other,American,0.0,1,1,0,1,1,1,lunch
0.0,0.0,333.0,1863,0.0,7778.0,USDA,"TACO SEASONING, TACO",44.44,0.0,22.22,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
11.67,6.7,433.0,1864,310.0,450.0,USDA,"BROWN RICE, ALMONDS & FLAX SEEDS ARTISAN CRACKER SNACKS, BROWN RICE, ALMONDS",73.33,0.0,0.0,10.0,Other,American,0.0,1,0,0,0,1,1,dinner
15.0,6.7,467.0,1865,0.0,567.0,USDA,CRISPY WHOLE GRAIN BAKED CRACKERS,70.0,0.0,10.0,10.0,Other,American,0.0,0,0,0,0,1,1,dinner
0.0,0.0,368.0,1866,0.0,0.0,USDA,"ICED FRUIT BREW, ACAI BERRY",94.74,0.0,84.21,0.0,Other,American,0.0,0,1,0,0,1,1,snack
93.33,0.0,867.0,1867,0.0,0.0,USDA,AVOCADO OIL,0.0,0.0,0.0,0.0,Other,American,13.33,0,1,0,0,1,1,lunch
5.29,1.2,106.0,1868,82.0,6.0,USDA,ORGANIC TOFU EXTRA FIRM,3.53,0.0,1.18,10.59,Other,American,0.59,0,1,0,0,1,1,lunch
18.52,3.7,444.0,1869,0.0,2667.0,USDA,"CHEDDAR POTATO HEARTY SOUP BOWL, CHEDDAR POTATO",62.96,0.0,7.41,3.7,Other,American,7.41,0,0,0,0,1,1,lunch
10.0,2.0,400.0,1870,0.0,2060.0,USDA,"PREMIUM THREE CHEESE CHIPOTLE POTATO SOUP, THREE CHEESE CHIPOTLE",68.0,10.0,14.0,8.0,Other,American,7.0,0,0,0,0,1,0,snack
0.0,0.8,24.0,1871,0.0,203.0,USDA,"MEXICAN-STYLE DICED TOMATOES WITH JALAPENOS, MEXICAN-STYLE WITH JALAPENOS",5.69,0.0,4.07,0.81,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,6.1,91.0,1872,927.0,61.0,USDA,"TOMATO PASTE, TOMATO",18.18,0.0,12.12,3.03,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,0.8,17.0,1873,0.0,248.0,USDA,"MEXICAN-STYLE DICED TOMATOES WITH HABANEROS & JALAPENOS, MEXICAN-STYLE WITH HABANEROS & JALAPENOS",3.31,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,17.0,1874,0.0,248.0,USDA,"MEXICAN-STYLE DICED TOMATOES, MEXICAN-STYLE",3.31,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,21.0,1875,0.0,248.0,USDA,"MEXICAN-STYLE DICED TOMATOES WITH LIME JUICE, CILANTRO & GREEN CHILIES, MEXICAN-STYLE DICED WITH LIME JUICE, CILANTRO & GREEN CHILIES",4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,breakfast
0.0,0.8,17.0,1876,0.0,248.0,USDA,"MEXICAN-STYLE DICED TOMATOES, MEXICAN-STYLE",3.31,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,1.6,24.0,1877,244.0,301.0,USDA,"MILD DICED TOMATOES WITH CHILI SEASONINGS IN SAUCE, MILD",4.88,0.0,3.25,0.81,Other,American,0.0,0,0,0,0,1,1,lunch
20.0,3.3,233.0,1878,0.0,1700.0,USDA,"SUN-DRIED TOMATO PASTE, TOMATO",16.67,0.0,10.0,3.33,Other,American,1.67,0,0,0,0,1,1,lunch
0.0,0.8,21.0,1879,0.0,12.0,USDA,NO SALT ADDED DICED TOMATOES,4.13,0.0,2.48,0.83,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,0.8,21.0,1880,0.0,231.0,USDA,"PETITE DICED TOMATOES WITH GREEN CHILIES, GREEN CHILIES",4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,3.0,121.0,1881,1239.0,212.0,USDA,"TOMATO PASTE, TOMATO",24.24,0.0,15.15,6.06,Other,American,0.0,0,0,0,1,1,1,lunch
0.0,0.8,29.0,1882,190.0,264.0,USDA,"MEDIUM WITH ONIONS DICED TOMATOES WITH CHILI SEASONINGS IN SAUCE, MEDIUM WITH ONIONS",6.61,0.0,4.13,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
5.71,2.4,118.0,1883,0.0,294.0,USDA,CHILI WITH BEANS,11.43,12.0,0.82,5.31,Other,American,2.45,0,0,0,0,1,1,lunch
0.0,0.0,91.0,1884,616.0,455.0,USDA,"OVEN ROASTED TURKEY BREAST, OVEN ROASTED",1.82,45.0,0.0,20.0,Other,American,0.0,0,0,0,0,0,0,dinner
16.67,0.0,200.0,1885,0.0,500.0,USDA,"SPINACH ARTICHOKE FETA DIP, SPINACH ARTICHOKE FETA",6.67,50.0,3.33,6.67,Other,American,8.33,0,0,0,0,1,1,lunch
10.37,1.7,253.0,1886,0.0,1041.0,USDA,"TURKEY & HAVARTI WITH MAYONNAISE SANDWICH, TURKEY & HAVARTI",20.75,48.0,1.66,19.09,Other,American,4.56,0,0,0,0,0,0,lunch
0.0,0.0,333.0,1887,0.0,11000.0,USDA,"ORIGINAL HICKORY GRILLED DRY-RUB SEASONING FOR ALL MEAT AND FISH, ORIGINAL HICKORY GRILLED",33.33,0.0,33.33,0.0,Other,American,0.0,0,0,0,0,0,0,dinner
0.0,0.0,36.0,1888,0.0,1607.0,USDA,PEPPERONCINI,3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,25.0,1889,0.0,500.0,USDA,"SPICY BLOODY MARY PICKLES, SPICY",3.57,0.0,3.57,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1890,0.0,1786.0,USDA,"JALAPENO SLICES, JALAPENO",3.57,0.0,3.57,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1891,0.0,1786.0,USDA,"DELICATESSEN STYLE JALAPENO SLICES, DELICATESSEN STYLE",3.57,0.0,3.57,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,71.0,1892,0.0,393.0,USDA,"OLIVE OIL & GARLIC MARINATED ROASTED PEPPERS, OLIVE OIL & GARLIC",14.29,0.0,10.71,0.0,Other,American,0.0,0,0,0,0,1,1,dinner
0.0,0.0,18.0,1893,0.0,1786.0,USDA,SLICED PEPPERONCINI,3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1894,0.0,1179.0,USDA,"DELICATESSEN STYLE MILD BANANA PEPPER RINGS, DELICATESSEN STYLE",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,71.0,1895,0.0,304.0,USDA,"CHIPS, BREAD & BUTTER",17.86,0.0,17.86,0.0,Other,American,0.0,0,0,0,0,1,0,snack
0.0,0.9,22.0,1896,0.0,108.0,USDA,DICED TOMATOES,4.31,0.0,2.59,0.86,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,0.8,26.0,1897,382.0,107.0,USDA,WHOLE PEELED ITALIAN TOMATOES WITH BASIL LEAF,4.63,0.0,3.72,1.65,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,1.6,40.0,1898,435.0,349.0,USDA,"TOMATO SAUCE, TOMATO",9.52,0.0,4.76,1.59,Other,American,0.0,0,0,0,0,1,1,lunch
22.81,1.8,439.0,1899,105.0,386.0,USDA,"CINNAMON DONUTS, CINNAMON",52.63,9.0,26.32,3.51,Other,American,12.28,0,0,0,0,1,1,snack
0.0,0.8,24.0,1900,0.0,203.0,USDA,"ITALIAN-STYLE STEWED TOMATOES WITH GARLIC, OREGANO & BASIL, ITALIAN-STYLE WITH GARLIC, OREGANO & BASIL",5.69,0.0,4.88,0.81,Other,American,0.0,0,0,0,0,1,1,dinner
0.41,0.8,24.0,1901,0.0,203.0,USDA,"ITALIAN-STYLE DICED TOMATOES WITH GARLIC, OREGANO & BASIL, ITALIAN-STYLE",4.07,0.0,2.44,0.81,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,24.0,1902,0.0,16.0,USDA,"NO SALT ADDED STEWED TOMATOES WITH ONIONS, CELERY E GREEN PEPPERS, ONIONS, CELERY & GREEN PEPPERS",5.69,0.0,4.88,0.81,Other,American,0.0,0,1,0,0,1,1,dinner
0.0,0.0,100.0,1903,0.0,800.0,USDA,"SWEET RELISH, SWEET",26.67,0.0,20.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,107.0,1904,0.0,607.0,USDA,"SWEET BABY GHERKINS, SWEET",28.57,0.0,25.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1905,0.0,714.0,USDA,"KOSHER BABY DILLS REDUCED SODIUM PICKLES, KOSHER BABY DILLS",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1906,0.0,607.0,USDA,"BREAD & BUTTER NO SUGAR ADDED SANDWICH STUFFERS, BREAD & BUTTER",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,0,lunch
0.0,0.0,18.0,1907,0.0,929.0,USDA,"HAMBURGER DILL CHIPS MINI STUFFERS, HAMBURGER DILL",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,snack
0.0,0.0,107.0,1908,0.0,607.0,USDA,"SWEET GHERKINS, SWEET",28.57,0.0,25.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,1.6,40.0,1909,440.0,32.0,USDA,"TOMATO PUREE, TOMATO",9.52,0.0,4.76,1.59,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,1.6,33.0,1910,0.0,148.0,USDA,CRUSHED TOMATOES,6.56,0.0,3.28,1.64,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,21.0,1911,0.0,149.0,USDA,DICED TOMATOES,4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,71.0,1912,0.0,607.0,USDA,"BREAD & BUTTER OLD-FASHIONED SWEET SANDWICH STUFFERS, BREAD & BUTTER",17.86,0.0,17.86,0.0,Other,American,0.0,0,0,0,0,1,0,lunch
0.0,1.6,25.0,1913,341.0,16.0,USDA,NO SALT ADDED CRUSHED TOMATOES IN TOMATO PUREE,6.56,0.0,3.28,1.64,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,0.0,18.0,1914,0.0,929.0,USDA,KOSHER DILLS,3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,24.0,1915,0.0,203.0,USDA,"STEWED TOMATOES WITH ONIONS, CELERY & GREEN PEPPERS",5.69,0.0,4.88,0.81,Other,American,0.0,0,0,0,0,1,1,dinner
0.0,0.8,21.0,1916,0.0,190.0,USDA,"GARLIC & ONION DICED TOMATOES, GARLIC & ONION",4.13,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1917,0.0,929.0,USDA,"KOSHER DILL SPEARS, KOSHER DILL",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,18.0,1918,0.0,929.0,USDA,KOSHER DILLS,3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,21.0,1919,76.0,183.0,USDA,WHOLE PEELED TOMATOES IN TOMATO JUICE,4.17,0.0,2.5,0.83,Other,American,0.0,0,0,0,0,1,1,breakfast
0.0,0.0,18.0,1920,0.0,929.0,USDA,"KOSHER BABY DILLS, KOSHER BABY",3.57,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.0,100.0,1921,0.0,800.0,USDA,"SWEET RELISH, SWEET",26.67,0.0,20.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,1.6,32.0,1922,0.0,24.0,USDA,"NON-GMO TOMATO PUREE, TOMATO",7.94,0.0,4.76,1.59,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,5.5,109.0,1923,618.0,418.0,USDA,"MEXICAN MEATLESS CRUMBLES, MEXICAN",10.91,0.0,1.82,18.18,Other,American,0.0,1,0,1,0,0,0,lunch
0.0,3.0,76.0,1924,1030.0,61.0,USDA,"TOMATO PASTE, TOMATO",18.18,0.0,12.12,3.03,Other,American,0.0,0,1,0,1,1,1,lunch
0.0,0.8,21.0,1925,232.0,248.0,USDA,"MILD JALAPENOS SALSA TOMATOES, MILD JALAPENOS",4.96,0.0,2.48,0.83,Other,American,0.0,0,0,0,0,1,1,lunch
16.67,0.0,167.0,1926,0.0,1833.0,USDA,"GARLIC PASTE, GARLIC",0.0,0.0,0.0,0.0,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,1.6,25.0,1927,115.0,41.0,USDA,CRUSHED TOMATOES,6.56,0.0,4.92,1.64,Other,American,0.0,0,1,0,0,1,1,lunch
0.0,1.6,25.0,1928,0.0,459.0,USDA,"TOMATO SAUCE, TOMATO",4.92,0.0,3.28,1.64,Other,American,0.0,0,0,0,0,1,1,lunch
0.0,0.8,17.0,1929,229.0,150.0,USDA,"ITALIAN STYLE DICED TOMATOES IN TOMATO JUICE, ITALIAN STYLE",3.33,0.0,2.5,0.83,Other,American,0.0,0,0,0,0,1,1,breakfast
0.0,6.1,91.0,1930,636.0,61.0,USDA,"TOMATO PASTE, TOMATO",18.18,0.0,12.12,3.03,Other,American,0.0,0,1,0,1,1,1,lunch
5.74,7.02,1490.0,1931,433.0,2.7,IFCT,"Amaranth seed, black",59.98,0.0,0.88,14.59,Indian Food,Indian,1280.0,1,1,0,0,1,1,lunch
5.56,7.47,1489.0,1932,413.0,2.81,IFCT,"Amaranth seed, pale brown",61.46,0.0,0.8,13.27,Indian Food,Indian,1140.0,1,1,0,0,1,1,lunch
5.43,11.49,1456.0,1933,365.0,4.11,IFCT,Bajra,61.78,0.0,0.81,10.96,Indian Food,Indian,875.0,1,1,0,0,1,1,lunch
1.3,15.64,1321.0,1934,268.0,7.56,IFCT,Barley,61.29,0.0,0.06,10.94,Indian Food,Indian,232.0,1,1,0,0,1,1,snack
1.73,10.22,1398.0,1935,328.0,5.42,IFCT,Jowar,67.68,0.0,1.27,9.97,Indian Food,Indian,163.0,1,1,0,0,1,1,lunch
3.77,12.24,1398.0,1936,291.0,4.44,IFCT,"Maize, dry",64.77,0.0,1.66,8.8,Indian Food,Indian,413.0,1,1,0,0,1,1,lunch
1.4,3.67,502.0,1937,167.0,2.24,IFCT,"Maize, tender, local",22.69,0.0,1.47,3.57,Indian Food,Indian,109.0,1,1,1,0,1,1,lunch
1.35,3.3,405.0,1938,297.0,2.23,IFCT,"Maize, tender, sweet",16.42,0.0,4.67,4.16,Indian Food,Indian,123.0,1,1,1,0,1,1,lunch
5.5,14.66,1374.0,1939,474.0,4.5,IFCT,Quinoa,53.65,0.0,1.41,13.11,Indian Food,Indian,570.0,1,1,0,0,1,1,lunch
1.92,11.18,1342.0,1940,443.0,4.75,IFCT,Ragi,66.82,0.0,0.34,7.16,Indian Food,Indian,317.0,1,1,0,0,1,1,lunch
1.14,3.46,1480.0,1941,148.0,2.58,IFCT,Rice flakes,76.75,0.0,0.34,7.44,Indian Food,Indian,284.0,1,1,0,0,1,1,dinner
1.62,2.56,1514.0,1942,140.0,3.69,IFCT,Rice puffed,77.68,0.0,0.64,7.47,Indian Food,Indian,46.84,0,1,0,0,1,1,dinner
1.24,4.43,1480.0,1943,199.0,3.64,IFCT,"Rice, raw, brown",74.8,0.0,0.69,9.16,Indian Food,Indian,346.0,1,1,0,0,1,1,dinner
0.55,3.74,1471.0,1944,142.0,3.16,IFCT,"Rice, parboiled, milled",77.16,0.0,0.67,7.81,Indian Food,Indian,150.0,1,1,0,0,1,1,dinner
0.52,2.81,1491.0,1945,108.0,2.34,IFCT,"Rice, raw, milled",78.24,0.0,0.69,7.94,Indian Food,Indian,184.0,0,1,0,0,1,1,dinner
3.89,7.72,1449.0,1946,105.0,4.77,IFCT,Samai,65.55,0.0,0.37,10.13,Indian Food,Indian,589.0,1,1,0,0,1,1,lunch
2.55,6.39,1388.0,1947,94.0,3.35,IFCT,Varagu,66.19,0.0,1.29,8.92,Indian Food,Indian,246.0,1,1,0,0,1,1,lunch
0.76,2.76,1472.0,1948,148.0,1.54,IFCT,"Wheat flour, refined",74.27,0.0,1.79,10.36,Indian Food,Indian,98.55,0,1,0,0,1,1,lunch
1.53,11.36,1340.0,1949,311.0,2.04,IFCT,"Wheat flour, atta",64.17,0.0,1.8,10.57,Indian Food,Indian,206.0,1,1,0,0,1,1,lunch
1.47,11.23,1347.0,1950,366.0,2.5,IFCT,"Wheat, whole",64.72,0.0,1.77,10.59,Indian Food,Indian,191.0,1,1,0,0,1,1,lunch
1.45,8.81,1430.0,1951,330.0,2.09,IFCT,"Wheat, bulgur",69.06,0.0,1.2,10.84,Indian Food,Indian,196.0,1,1,0,0,1,1,lunch
0.74,9.72,1396.0,1952,284.0,2.31,IFCT,"Wheat, semolina",68.43,0.0,1.65,11.38,Indian Food,Indian,88.87,1,1,0,0,1,1,lunch
0.45,9.28,1392.0,1953,163.0,2.71,IFCT,"Wheat, vermicelli",70.39,0.0,1.68,9.7,Indian Food,Indian,64.59,1,1,0,0,1,1,lunch
0.49,9.55,1423.0,1954,177.0,3.43,IFCT,"Wheat, vermicelli, roasted",71.42,0.0,2.14,10.37,Indian Food,Indian,49.95,1,1,0,0,1,1,dinner
5.31,15.15,1377.0,1955,957.0,20.83,IFCT,"Bengal gram, dal",46.72,0.0,1.03,21.55,Indian Food,Indian,469.0,1,1,0,0,1,1,lunch
5.11,25.22,1201.0,1956,935.0,26.56,IFCT,"Bengal gram, whole",39.56,0.0,0.99,18.77,Indian Food,Indian,453.0,1,1,0,0,1,1,lunch
1.69,11.93,1356.0,1957,1157.0,18.88,IFCT,"Black gram, dal",51.0,0.0,0.84,23.06,Indian Food,Indian,276.0,1,1,0,0,1,1,lunch
1.58,20.41,1219.0,1958,1093.0,26.8,IFCT,"Black gram, whole",43.99,0.0,0.45,21.97,Indian Food,Indian,258.0,1,1,0,0,1,1,lunch
1.15,11.54,1340.0,1959,1241.0,13.68,IFCT,"Cowpea, brown",54.62,0.0,1.6,20.36,Indian Food,Indian,283.0,1,1,0,0,1,1,lunch
1.14,11.7,1340.0,1960,1243.0,12.52,IFCT,"Cowpea, white",53.77,0.0,1.18,21.25,Indian Food,Indian,285.0,1,1,0,0,1,1,lunch
0.92,23.4,1155.0,1961,1272.0,1.35,IFCT,"Field bean, black",43.46,0.0,1.15,19.93,Indian Food,Indian,188.0,1,1,0,0,1,1,lunch
0.98,22.4,1184.0,1962,1245.0,1.41,IFCT,"Field bean, brown",45.24,0.0,1.17,19.9,Indian Food,Indian,198.0,1,1,0,0,1,1,lunch
0.94,22.99,1173.0,1963,1360.0,1.7,IFCT,"Field bean, white",44.53,0.0,1.07,19.84,Indian Food,Indian,186.0,1,1,0,0,1,1,lunch
1.35,9.37,1363.0,1964,1268.0,10.14,IFCT,"Green gram, dal",52.59,0.0,0.95,23.88,Indian Food,Indian,247.0,1,1,0,0,1,1,lunch
1.14,17.04,1229.0,1965,1177.0,12.48,IFCT,"Green gram, whole",46.13,0.0,0.54,22.53,Indian Food,Indian,274.0,1,1,0,0,1,1,lunch
0.62,7.88,1379.0,1966,1065.0,12.14,IFCT,"Horse gram, whole",57.24,0.0,0.35,21.73,Indian Food,Indian,135.0,1,1,0,0,1,1,lunch
0.75,10.43,1349.0,1967,786.0,10.27,IFCT,Lentil dal,52.53,0.0,1.95,24.35,Indian Food,Indian,91.02,1,1,0,0,1,1,lunch
0.64,16.82,1251.0,1968,756.0,11.2,IFCT,"Lentil whole, brown",48.47,0.0,1.63,22.49,Indian Food,Indian,81.22,1,1,0,0,1,1,lunch
0.61,16.66,1246.0,1969,764.0,10.87,IFCT,"Lentil whole, yellowish",47.91,0.0,1.5,22.87,Indian Food,Indian,76.17,1,1,0,0,1,1,lunch
1.76,15.12,1291.0,1970,1356.0,26.34,IFCT,Moth bean,52.09,0.0,1.36,19.75,Indian Food,Indian,434.0,1,1,0,0,1,1,lunch
1.89,17.01,1269.0,1971,922.0,23.4,IFCT,"Peas, dry",48.93,0.0,2.03,20.43,Indian Food,Indian,242.0,1,1,0,0,1,1,lunch
1.62,17.74,1247.0,1972,1362.0,9.4,IFCT,"Rajmah, black",49.59,0.0,2.02,19.01,Indian Food,Indian,238.0,1,1,0,0,1,1,lunch
1.68,16.95,1245.0,1973,1366.0,10.47,IFCT,"Rajmah, brown",48.83,0.0,2.27,19.5,Indian Food,Indian,242.0,1,1,0,0,1,1,lunch
1.77,16.57,1252.0,1974,1324.0,10.45,IFCT,"Rajmah, red",48.61,0.0,1.52,19.91,Indian Food,Indian,256.0,1,1,0,0,1,1,lunch
1.56,9.06,1384.0,1975,1395.0,18.01,IFCT,"Red gram, dal",55.23,0.0,2.08,21.7,Indian Food,Indian,257.0,1,1,0,0,1,1,lunch
1.38,22.84,1146.0,1976,1303.0,19.03,IFCT,"Red gram, whole",42.48,0.0,1.3,20.47,Indian Food,Indian,277.0,1,1,0,0,1,1,lunch
0.74,13.37,1265.0,1977,1196.0,10.62,IFCT,Ricebean,51.26,0.0,1.33,19.97,Indian Food,Indian,172.0,1,1,0,0,1,1,dinner
19.82,21.55,1596.0,1978,1613.0,2.07,IFCT,"Soya bean, brown",12.79,0.0,2.51,35.58,Indian Food,Indian,3092.0,1,1,1,0,1,1,lunch
19.42,22.63,1579.0,1979,1634.0,2.83,IFCT,"Soya bean, white",10.16,0.0,2.2,37.8,Indian Food,Indian,3002.0,1,1,1,0,1,1,lunch
1.35,8.6,295.0,1980,674.0,18.12,IFCT,Agathi leaves,5.21,0.0,0.23,8.01,Indian Food,Indian,490.0,1,1,1,0,1,1,lunch
0.65,4.41,128.0,1981,572.0,16.08,IFCT,"Amaranth leaves, green",2.28,0.0,0.32,3.29,Indian Food,Indian,194.0,1,1,1,0,1,1,lunch
0.63,4.91,140.0,1982,564.0,14.58,IFCT,"Amaranth leaves, red mix",2.37,0.0,0.28,3.93,Indian Food,Indian,210.0,1,1,1,0,1,1,lunch
0.53,4.6,132.0,1983,597.0,17.55,IFCT,"Amaranth leaves, red and green mix",2.87,0.0,0.15,3.09,Indian Food,Indian,197.0,1,1,1,0,1,1,lunch
0.36,5.1,110.0,1984,569.0,15.66,IFCT,"Amaranth spinosus, leaves, green mix",1.61,0.0,0.14,3.54,Indian Food,Indian,85.13,1,1,1,0,1,1,lunch
0.34,5.57,99.0,1985,588.0,16.27,IFCT,"Amaranth spinosus, leaves, red and green mix",1.45,0.0,0.13,2.8,Indian Food,Indian,85.96,1,1,1,0,1,1,lunch
0.45,2.21,82.0,1986,337.0,18.74,IFCT,Basella leaves,2.01,0.0,0.02,1.57,Indian Food,Indian,101.0,0,1,0,0,1,1,lunch
0.44,4.01,116.0,1987,438.0,10.75,IFCT,Bathua leaves,2.56,0.0,0.52,2.5,Indian Food,Indian,120.0,1,1,1,0,1,1,lunch
0.75,3.64,145.0,1988,530.0,111.0,IFCT,Beet greens,3.86,0.0,0.13,2.38,Indian Food,Indian,188.0,1,1,1,0,1,1,lunch
0.75,2.12,202.0,1989,649.0,16.8,IFCT,"Betel leaves, big (kolkata)",7.37,0.0,0.37,2.51,Indian Food,Indian,250.0,0,1,0,0,1,1,lunch
0.75,1.97,183.0,1990,678.0,14.04,IFCT,"Betel leaves, small",6.16,0.0,0.4,2.62,Indian Food,Indian,238.0,0,1,0,0,1,1,lunch
0.5,4.29,185.0,1991,639.0,18.51,IFCT,Brussels sprouts,5.09,0.0,0.17,4.26,Indian Food,Indian,226.0,1,1,1,0,1,1,lunch
0.13,2.01,75.0,1992,258.0,20.28,IFCT,"Cabbage, Chinese",2.36,0.0,0.42,1.58,Indian Food,Indian,33.01,0,1,0,0,1,1,lunch
0.27,2.98,126.0,1993,292.0,22.98,IFCT,"Cabbage, collard greens",2.79,0.0,0.76,3.63,Indian Food,Indian,61.87,0,1,0,0,1,1,lunch
0.12,2.76,90.0,1994,233.0,14.98,IFCT,"Cabbage, green",3.25,0.0,1.0,1.36,Indian Food,Indian,46.54,0,1,0,0,1,1,lunch
0.21,2.21,97.0,1995,201.0,24.0,IFCT,"Cabbage, violet",3.54,0.0,0.8,1.39,Indian Food,Indian,58.42,0,1,0,0,1,1,lunch
0.42,3.43,148.0,1996,374.0,24.31,IFCT,Cauliflower leaves,3.39,0.0,0.61,3.9,Indian Food,Indian,115.0,1,1,1,0,1,1,lunch
1.38,5.6,182.0,1997,404.0,12.08,IFCT,"Colocasia leaves, green",3.69,0.0,0.63,3.42,Indian Food,Indian,426.0,1,1,1,0,1,1,lunch
1.64,8.21,282.0,1998,397.0,9.34,IFCT,Drumstick leaves,5.62,0.0,0.02,6.41,Indian Food,Indian,560.0,1,1,1,0,1,1,lunch
0.83,4.9,144.0,1999,226.0,47.01,IFCT,Fenugreek leaves,2.17,0.0,0.88,3.68,Indian Food,Indian,199.0,1,1,1,0,1,1,lunch
0.8,2.6,208.0,2000,379.0,25.35,IFCT,Garden cress,4.48,0.0,0.92,5.62,Indian Food,Indian,28.68,0,1,0,0,1,1,lunch
1.09,4.59,152.0,2001,260.0,12.34,IFCT,"Gogu leaves, green",4.06,0.0,0.01,1.86,Indian Food,Indian,245.0,1,1,1,0,1,1,lunch
1.07,3.89,153.0,2002,161.0,14.08,IFCT,"Gogu leaves, red",4.24,0.0,0.01,1.85,Indian Food,Indian,243.0,1,1,1,0,1,1,lunch
0.35,2.76,178.0,2003,309.0,26.8,IFCT,"Knol-Khol, leaves",6.16,0.0,0.1,3.12,Indian Food,Indian,107.0,0,1,0,0,1,1,lunch
0.27,1.79,91.0,2004,279.0,17.53,IFCT,Lettuce,3.01,0.0,0.22,1.54,Indian Food,Indian,116.0,0,1,0,0,1,1,lunch
0.51,3.92,127.0,2005,403.0,19.14,IFCT,Mustard leaves,2.41,0.0,0.04,3.52,Indian Food,Indian,142.0,1,1,1,0,1,1,lunch
0.25,1.91,67.0,2006,250.0,33.73,IFCT,Pak Choi leaves,1.78,0.0,0.52,1.41,Indian Food,Indian,38.98,0,1,0,0,1,1,lunch
1.14,3.87,305.0,2007,466.0,53.08,IFCT,Parsley,9.43,0.0,0.69,5.55,Indian Food,Indian,345.0,1,1,1,0,1,1,lunch
0.71,6.74,213.0,2008,457.0,39.36,IFCT,Ponnaganni,5.17,0.0,0.44,5.29,Indian Food,Indian,204.0,1,1,1,0,1,1,lunch
