exercise_id,name,type,body_part,equipment,level,description,type_Strength,type_Cardio,type_Flexibility,body_part_Chest,body_part_Back,body_part_Legs,body_part_Arms,body_part_Shoulders,body_part_Abdominals,body_part_Full Body,body_part_Other,equipment_None,equipment_Bands,equipment_Barbell,equipment_Dumbbell,equipment_Machine,difficulty,is_compound,cardio_intensity,injury_risk,rating_norm
1476,Elevated Cable Rows,Strength,Back,Machine,Beginner,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.7,0.2,0.8645833333333335
1477,Full Range-Of-Motion Lat Pulldown,Strength,Back,Machine,Beginner,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.2,0.84375
1478,Kneeling lat pull-down,Strength,Back,Machine,Intermediate,"The kneeling lat pull-down is a variation of the lat pull-down exercise performed with the knees on the ground rather than sitting on a bench or machine. It has all of the same benefits of a lat pull-down performed on a bench or machine, in addition to providing further activation to the core and lower body.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.8229166666666667
1479,Behind-the-neck pull-down,Strength,Back,Machine,Intermediate,"The behind-the-neck pull-down is a cable exercise intended to target the muscles of the upper and middle back. If you have the requisite shoulder mobility, it can help you target the upper back muscles, including the trapezius and rhomboids, as well as the lats (latissimus dorsi). It is popular among elite bodybuilders and physique athletes, but some coaches consider it unsafe to the shoulder joint, particularly for people with existing shoulder problems.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.7395833333333334
1480,Straight-arm cable pull-over,Strength,Back,Machine,Intermediate,"The straight-arm cable pull-over is an exercise that focuses on the muscles of the lats (latissimus dorsi) and chest using a cable stack and a flat bench. It is most commonly used for higher reps, such as 10-15 or more, in muscle-building workouts. It is also an effective substitute for dumbbell pull-overs or a pull-over machine, if you don't have access to them or they aggravate your shoulders.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1481,Cable Straight-Arm Pulldown - Gethin Variation,Strength,Back,Machine,Intermediate,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1482,Rope Lat Pull-down - Gethin Variation,Strength,Back,Machine,Intermediate,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1483,Straight-Arm Pull-Down - Gethin Variation,Strength,Back,Machine,Intermediate,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1484,High-cable standing row,Strength,Back,Machine,Intermediate,"The high-cable standing row is an exercise targeting the lats. The high position allows for more engagement of the upper back, as well, specifically the rhomboids and teres major.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1485,Lat Pull-down - Gethin Variation,Strength,Back,Machine,Intermediate,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1486,Wide-Grip Lat Pull-Down - Gethin Variation,Strength,Back,Machine,Intermediate,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1487,Behind-The-Neck Pull-Down - Gethin Variation,Strength,Back,Machine,Intermediate,"The behind-the-neck pull-down is a cable exercise intended to target the muscles of the upper and middle back. If you have the requisite shoulder mobility, it can help you targets the upper back muscles, including the trapezius and rhomboids, as well as the lats (latissimus dorsi). It is popular among elite bodybuilders and physique athletes, but some coaches consider it unsafe to the shoulder joint, in particular to people with existing shoulder problems.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1488,Single-Arm Cable Row - Gethin Variation,Strength,Back,Machine,Intermediate,"The single-arm cable seated row is a version of the cable row movement that train the muscles of the upper back one side at a time. It targets a wide range of muscles including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, as well as the biceps. The single-arm row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1489,Scapular Rows,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1490,Standing V-Grip Cable Rows,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1491,AM Close-Grip Pull-Down,Strength,Back,Machine,Intermediate,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1492,AM Wide-Grip Pull-Down,Strength,Back,Machine,Intermediate,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1493,UP Lat Pull-Down,Strength,Back,Machine,Intermediate,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1494,Reverse-grip lat pull-down,Strength,Back,Machine,Intermediate,"The reverse-grip lat pull-down is variation on the lat pull-down that targets the lower lats more than an overhand grip. Because the hands are relatively close together, it also increases the range of motion beyond wider-grip pull-down variations. It can be performed for low reps, such as 5-6 per set, for back strength, or for higher reps for size.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.8854166666666667
1495,Machine seated row,Strength,Back,Machine,Beginner,"The machine seated row is a popular exercise targeting the back muscles, particularly the lats (latissimus dorsi), rhomboids, and middle and lower trapezius. There is a wide variety of seated row machines, but most of them approximate the motion of a free-weight row, but in an upright, forward-facing position. Machine row variations are often performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or back-focused portion of a workout.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.7,0.2,0.8750000000000001
1496,Machine-assisted pull-up,Strength,Back,Machine,Beginner,"The machine-assisted pull-up takes a classic back-building exercise and adds assistance to make the movement easier than the bodyweight version. The amount of assistance can easily be changed by moving the pin in the stack. While some people use this variation as a substitute for pull-ups or as an assistance exercise for pull-ups, it is also effective as a way to perform the pull-up motion in traditional muscle-building ranges. This variation is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or back-focused training.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.2,0.8541666666666666
1497,Single-arm pull-down,Strength,Back,Machine,Intermediate,"The single-arm pull-down is a variation on the lat pull-down that is performed one arm at a time, usually with a D-shaped handle and a cable stack. Many lifters find they can feel the lat (latissimus dorsi) muscles working better with single-arm variations.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.7604166666666666
1498,Chest-Supported Smith Machine Row - Gethin Variation,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1499,Single-arm machine high row,Strength,Back,Machine,Intermediate,"The single-arm machine high row is a machine-based exercise targeting the back muscles, including the lats, rhomboids, and middle and lower traps. It approximates the motion of a free-weight row, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine-based rows are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or back-focused portion of a workout.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1500,Machine Pull-Over - Gethin Variation,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1501,Seated Machine Row - Gethin Variation,Strength,Back,Machine,Intermediate,"The machine seated row is an exercise targeting the back muscles, emphasizing the mid- to upper-back.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1502,Wide-Grip Machine Row,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0.7,0.2,0.0
1503,King Maker Lat Pull-Down,Strength,Back,Machine,Intermediate,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1504,Robertson Half-Kneeling Landmine Press,Strength,Back,Machine,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.2,0.0
1505,Pullups,Strength,Back,None,Intermediate,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.9583333333333333
1506,Pull-up,Strength,Back,None,Beginner,"The pull-up is a multijoint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of ""relative strength"" which is strength in relation to body weight.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.2,0.9270833333333334
1507,Muscle Up,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.9270833333333334
1508,Rope climb,Strength,Back,None,Intermediate,"The rope climb is an exercise that is used commonly in CrossFit workouts and as a test of upper-body strength. It was even contested at the Olympics in the early 20th century. It targets a wide range of upper-body musculature, including the hands and forearms, shoulders, biceps, lats (latissimus dorsi), and core.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.90625
1509,Wide-Grip Rear Pull-Up,Strength,Back,None,Beginner,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.2,0.90625
1510,Side To Side Chins,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.8750000000000001
1511,Neutral-grip pull-up,Strength,Back,None,Intermediate,"The neutral-grip pull-up is a multijoint bodyweight exercise in which the reps are performed with the palms facing one another. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core. It can be used as a more shoulder-friendly alternative to straight-bar pull-ups, or to help perform more reps than you can perform overhand.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0.2,0.8541666666666666
1512,Kipping Muscle Up,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.75
1513,One Arm Against Wall,Flexibility,Back,None,Intermediate,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.6041666666666666
1514,One Handed Hang,Flexibility,Back,None,Intermediate,"The single-arm hang is a static exercise that involves hanging from a bar by one hand. It is an advanced hanging exercise that demands above-average shoulder stability and grip strength, and may not be appropriate for some people. However, if someone is strong and stable enough to perform it, the movement can help build those same qualities.",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.375
1515,Standing side bend stretch,Flexibility,Back,None,Intermediate,"The standing side bend stretch is a stretching exercise targeting the obliques, the muscles that run along the side of the core. It is a common inclusion in dynamic warm-ups for the upper body, but can also be performed to help ""limber up"" for lifting or athletics anytime.",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.33333333333333337
1516,Burpee to pull-up,Strength,Back,None,Intermediate,The burpee to pull-up is a variation of the bodyweight burpee in which the jump at the top of each rep leads into a jumping pull-up. It is popular in circuit-style and metcon workouts.,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0.7,0.2,0.0
1517,Negative pull-up,Strength,Back,None,Intermediate,"The negative pull-up is a multijoint bodyweight exercise that focuses on just one half of the traditional pull-up: the lowering, eccentric, or ""negative"" portion. Because muscles are stronger eccentrically than they are concentrically, many people can perform negatives even if they can't perform full pull-ups. For this reason, it is a popular training tool to help people earn their first pull-up rep, or as a back-off exercise after doing full pull-ups.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0.2,0.0
1518,Chin-Up,Strength,Back,None,Intermediate,"The a chin-up is a variation of the pull-up exercise in which the reps are performed with the palms facing toward the body, in an underhand position, with a grip that is narrower than shoulder-width. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core, but it utilizes the biceps slightly more than overhand pull-ups. It can be used as a more shoulder-friendly alternative to straight-bar pull-ups, or to help perform more reps than you can perform overhand.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1519,HM Superman Lat Pull,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1520,AM Pull-Up,Strength,Back,None,Intermediate,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0.2,0.0
1521,UP Chin-Up,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1522,Holman Alternating Forward and Side Punch,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1523,Jump to pull-up,Strength,Back,None,Intermediate,"The jump to pull-up is a bodyweight exercise that targets the muscles of the back, biceps, and, to a lesser degree, legs. It involves jumping up to a pull-up bar between reps. Similar to a push-press, the legs help power through the most difficult portion of the pull-up, allowing you to perform more reps. Jumping pull-ups are often performed for moderate to high reps, such as 8-12 reps per set or more, as an accessory to other pulling or pull-up training, or as a full-body movement in a circuit or metcon.",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0.7,0.2,0.0
1524,Bent-over scapular slide,Strength,Back,None,Intermediate,The bent-over scapular slide is an upper-body exercise that helps with scapular and shoulder mobility. It is commonly performed for time or reps as part of a dynamic warm-up for the upper body.,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1525,Iron cross stretch,Strength,Back,None,Intermediate,The iron cross stretch is a bodyweight stretch that focuses on hip and thoracic spine mobility.,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
1526,Total Fitness Standing Lat Stretch,Strength,Back,None,Intermediate,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.2,0.0
